17, 25
17, 26
17, 27
17, 28
17, 29
18, 21
18, 22
18, 23
18, 24
18, 25
18, 26
18, 27
18, 28
18, 29
18, 30
18, 31
18, 32
18, 33
18, 34
18, 35
18, 36
18, 37
18, 38
18, 39
18, 40
18, 41
18, 42
19, 19
19, 20
19, 21
19, 22
19, 23
19, 24
19, 25
19, 26
19, 27
19, 28
19, 29
19, 30
19, 31
19, 32
19, 33
19, 34
19, 35
19, 36
19, 37
19, 38
19, 39
19, 40
19, 41
19, 42
19, 43
19, 44
19, 45
19, 46
19, 47
19, 48
19, 49
20, 19
20, 20
20, 21
20, 22
20, 23
20, 24
20, 25
20, 26
20, 27
20, 28
20, 29
20, 30
20, 31
20, 32
20, 33
20, 34
20, 35
20, 36
20, 37
20, 38
20, 39
20, 40
20, 41
20, 42
20, 43
20, 44
20, 45
20, 46
20, 47
20, 48
20, 49
20, 50
20, 51
20, 52
20, 53
20, 54
20, 55
21, 19
21, 20
21, 21
21, 22
21, 23
21, 24
21, 25
21, 26
21, 27
21, 28
21, 29
21, 30
21, 31
21, 32
21, 33
21, 34
21, 35
21, 36
21, 37
21, 38
21, 39
21, 40
21, 41
21, 42
21, 43
21, 44
21, 45
21, 46
21, 47
21, 48
21, 49
21, 50
21, 51
21, 52
21, 53
21, 54
21, 55
21, 56
21, 57
21, 58
21, 59
21, 60
22, 19
22, 20
22, 21
22, 22
22, 23
22, 24
22, 25
22, 26
22, 27
22, 28
22, 29
22, 30
22, 31
22, 32
22, 33
22, 34
22, 35
22, 36
22, 37
22, 38
22, 39
22, 40
22, 41
22, 42
22, 43
22, 44
22, 45
22, 46
22, 47
22, 48
22, 49
22, 50
22, 51
22, 52
22, 53
22, 54
22, 55
22, 56
22, 57
22, 58
22, 59
22, 60
22, 61
22, 62
22, 63
22, 64
23, 19
23, 20
23, 21
23, 22
23, 23
23, 24
23, 25
23, 26
23, 27
23, 28
23, 29
23, 30
23, 31
23, 32
23, 33
23, 34
23, 35
